time,dt,max_concentration,min_concentration,total_energy,volume_fraction
0,0,0.52999956679728,0.52580780028699,1.5484434341086,1
1,1,0.52997158024705,0.52576093561007,1.5484433674872,1
2.1,1.1,0.52998631064384,0.52574293462297,1.5484433595018,1
3.31,1.21,0.53000644878406,0.52572584033084,1.5484433510657,1
4.641,1.331,0.53002902635486,0.52570704371673,1.5484433416504,1
6.1051,1.4641,0.53005403770042,0.52568611527812,1.5484433311232,1
7.71561,1.61051,0.53008173841246,0.52566276415752,1.5484433193328,1
9.487171,1.771561,0.5301124346221,0.52563666884828,1.5484433061028,1
11.4358881,1.9487171,0.53014647208202,0.52560745683359,1.548443291226,1
13.57947691,2.14358881,0.5301842405141,0.52557469311545,1.5484432744582,1
15.937424601,2.357947691,0.53022617974946,0.52553786667462,1.5484432555088,1
18.5311670611,2.5937424601,0.5302727868825,0.52549637325221,1.5484432340294,1
21.38428376721,2.85311670611,0.53032462454253,0.52544949312727,1.5484432095989,1
24.522712143931,3.138428376721,0.53038233047881,0.52539636197714,1.5484431817021,1
27.974983358324,3.4522712143931,0.53044662872962,0.5253359337614,1.5484431497014,1
31.772481694157,3.7974983358324,0.53051834272852,0.52526691858871,1.548443112795,1
35.949729863572,4.1772481694157,0.53059841082928,0.52518774370554,1.5484430699577,1
40.544702849929,4.5949729863572,0.53068790506232,0.52509637505692,1.5484430198491,1
45.599173134922,5.0544702849929,0.5307880547717,0.52499032910812,1.5484429606736,1
51.159090448415,5.5599173134922,0.53090027830259,0.52486627037757,1.5484428899518,1
57.274999493256,6.1159090448415,0.53102622860754,0.52471991392558,1.5484428041392,1
64.002499442582,6.7274999493256,0.53116786424502,0.52454532704689,1.5484426979608,1
71.40274938684,7.4002499442582,0.53132756969831,0.52433442039102,1.5484425632023,1
79.543024325524,8.140274938684,0.53150837643745,0.52407549329008,1.5484423864101,1
88.497326758076,8.9543024325524,0.53171439779181,0.52375144090282,1.5484421442932,1
98.347059433884,9.8497326758076,0.53195173515877,0.52333583516517,1.5484417939948,1
109.18176537727,10.834705943388,0.53223047116524,0.52278641512865,1.5484412511047,1
121.099941915,11.918176537727,0.53256931357346,0.52203136739674,1.5484403357734,1
134.2099361065,13.1099941915,0.53300717278863,0.52094046874161,1.5484386262069,1
148.63092971715,14.42099361065,0.53363458342491,0.51925549422769,1.5484350003989,1
164.49402268886,15.863092971715,0.53468814681031,0.51639893537961,1.5484258935459,1
181.94342495775,17.449402268886,0.53685878993352,0.51087946162776,1.5483968372566,1
201.13776745353,19.194342495775,0.54184687958549,0.49932036523341,1.5482847206456,1
220.3321099493,19.194342495775,0.54863586838001,0.48440207324398,1.5480621836304,1
239.52645244508,19.194342495775,0.55389650077926,0.47313999821755,1.5478958365175,1
258.72079494085,19.194342495775,0.55676855218238,0.46708708512018,1.5478374752014,1
277.91513743663,19.194342495775,0.55809507292755,0.46431733056081,1.5478239723664,1
299.02891418198,21.113776745353,0.55868722485164,0.46308746704432,1.5478213371643,1
322.25406860187,23.225154419888,0.55892830405989,0.46258822303642,1.5478209165782,1
347.80173846374,25.547669861877,0.55901932263455,0.46240003376888,1.5478208592345,1
375.90417531181,28.102436848064,0.55905138610905,0.46233379592626,1.5478208524368,1
406.81685584468,30.912680532871,0.55906193954381,0.46231200384,1.5478208517326,1
440.82080443084,34.003948586158,0.55906518304028,0.46230530733378,1.5478208516688,1
478.22514787561,37.404343444774,0.55906611265103,0.46230338765287,1.5478208516638,1
519.36992566486,41.144777789251,0.55906636066243,0.46230287478747,1.5478208516634,1
564.62918123304,45.259255568176,0.55906642217269,0.46230274675102,1.5478208516633,1
614.41436235803,49.785181124994,0.55906643632999,0.46230271633714,1.5478208516632,1
669.17806159552,54.763699237493,0.55906643934785,0.462302708796,1.5478208516631,1
729.41813075677,60.240069161242,0.55906643994107,0.46230270613077,1.5478208516631,1
795.68220683413,66.264076077367,0.55906644004646,0.46230270433224,1.547820851663,1
868.57269051924,72.890483685103,0.55906644006104,0.4623027025679,1.5478208516629,1
948.75222257285,80.179532053614,0.55906644005977,0.46230270066874,1.5478208516628,1
1036.9497078318,88.197485258975,0.55906644005565,0.46230269859242,1.5478208516627,1
1133.9669416167,97.017233784872,0.55906644005072,0.46230269631793,1.5478208516625,1
1240.6858987801,106.71895716336,0.55906644004525,0.46230269382654,1.5478208516624,1
1358.0767516598,117.3908528797,0.55906644003922,0.46230269109868,1.5478208516622,1
1487.2066898274,129.12993816767,0.55906644003258,0.46230268811334,1.5478208516621,1
1629.2496218118,142.04293198443,0.55906644002528,0.46230268484798,1.5478208516619,1
1785.4968469947,156.24722518288,0.55906644001725,0.4623026812785,1.5478208516617,1
1957.3687946959,171.87194770116,0.55906644000841,0.4623026773792,1.5478208516615,1
2146.4279371672,189.05914247128,0.55906643999868,0.46230267312279,1.5478208516612,1
2354.3929938856,207.96505671841,0.55906643998798,0.46230266848046,1.5478208516609,1
2583.1545562758,228.76156239025,0.5590664399762,0.46230266342197,1.5478208516607,1
2834.7922749051,251.63771862927,0.55906643996324,0.4623026579158,1.5478208516603,1
3111.5937653973,276.8014904922,0.55906643994898,0.46230265192942,1.54782085166,1
3416.0754049387,304.48163954142,0.55906643993328,0.4623026454296,1.5478208516596,1
3751.0052084343,334.92980349556,0.559066439916,0.46230263838291,1.5478208516591,1
4119.4279922794,368.42278384512,0.55906643989698,0.46230263075635,1.5478208516586,1
4524.693054509,405.26506222963,0.55906643987604,0.46230262251819,1.5478208516581,1
4970.4846229616,445.79156845259,0.55906643985299,0.46230261363903,1.5478208516575,1
